"title","tag"
"Add-VSVpcLatticeServiceDnsEntry","resource-property-types"
"Add-VSVpcLatticeServiceNetworkServiceAssociationDnsEntry","resource-property-types"
"Add-VSVpcLatticeServiceNetworkSharingConfig","resource-property-types"
"Add-VSVpcLatticeServiceNetworkVpcAssociationDnsOptions","resource-property-types"
"Add-VSVpcLatticeTargetGroupHealthCheckConfig","resource-property-types"
"Add-VSVpcLatticeTargetGroupMatcher","resource-property-types"
"Add-VSVpcLatticeTargetGroupTarget","resource-property-types"
"Add-VSVpcLatticeTargetGroupTargetGroupConfig","resource-property-types"
"Add-VSWAFByteMatchSetByteMatchTuple","resource-property-types"
"Add-VSWAFByteMatchSetFieldToMatch","resource-property-types"
"Add-VSWAFIPSetIPSetDescriptor","resource-property-types"
"Add-VSWAFRegionalByteMatchSetByteMatchTuple","resource-property-types"
"Add-VSWAFRegionalByteMatchSetFieldToMatch","resource-property-types"
"Add-VSWAFRegionalGeoMatchSetGeoMatchConstraint","resource-property-types"
"Add-VSWAFRegionalIPSetIPSetDescriptor","resource-property-types"
"Add-VSWAFRegionalRateBasedRulePredicate","resource-property-types"
"Add-VSWAFRegionalRulePredicate","resource-property-types"
"Add-VSWAFRegionalSizeConstraintSetFieldToMatch","resource-property-types"
"Add-VSWAFRegionalSizeConstraintSetSizeConstraint","resource-property-types"
"Add-VSWAFRegionalSqlInjectionMatchSetFieldToMatch","resource-property-types"
"Add-VSWAFRegionalSqlInjectionMatchSetSqlInjectionMatchTuple","resource-property-types"
"Add-VSWAFRegionalWebACLAction","resource-property-types"
"Add-VSWAFRegionalWebACLRule","resource-property-types"
"Add-VSWAFRegionalXssMatchSetFieldToMatch","resource-property-types"
"Add-VSWAFRegionalXssMatchSetXssMatchTuple","resource-property-types"
"Add-VSWAFRulePredicate","resource-property-types"
"Add-VSWAFSizeConstraintSetFieldToMatch","resource-property-types"
"Add-VSWAFSizeConstraintSetSizeConstraint","resource-property-types"
"Add-VSWAFSqlInjectionMatchSetFieldToMatch","resource-property-types"
"Add-VSWAFSqlInjectionMatchSetSqlInjectionMatchTuple","resource-property-types"
"Add-VSWAFv2LoggingConfigurationActionCondition","resource-property-types"
"Add-VSWAFv2LoggingConfigurationCondition","resource-property-types"
"Add-VSWAFv2LoggingConfigurationFieldToMatch","resource-property-types"
"Add-VSWAFv2LoggingConfigurationFilter","resource-property-types"
"Add-VSWAFv2LoggingConfigurationLabelNameCondition","resource-property-types"
"Add-VSWAFv2LoggingConfigurationLoggingFilter","resource-property-types"
"Add-VSWAFv2LoggingConfigurationSingleHeader","resource-property-types"
"Add-VSWAFv2RuleGroupAllowAction","resource-property-types"
"Add-VSWAFv2RuleGroupAndStatement","resource-property-types"
"Add-VSWAFv2RuleGroupAsnMatchStatement","resource-property-types"
"Add-VSWAFv2RuleGroupBlockAction","resource-property-types"
"Add-VSWAFv2RuleGroupBody","resource-property-types"
"Add-VSWAFv2RuleGroupByteMatchStatement","resource-property-types"
"Add-VSWAFv2RuleGroupCaptchaAction","resource-property-types"
"Add-VSWAFv2RuleGroupCaptchaConfig","resource-property-types"
"Add-VSWAFv2RuleGroupChallengeAction","resource-property-types"
"Add-VSWAFv2RuleGroupChallengeConfig","resource-property-types"
"Add-VSWAFv2RuleGroupCookieMatchPattern","resource-property-types"
"Add-VSWAFv2RuleGroupCookies","resource-property-types"
"Add-VSWAFv2RuleGroupCountAction","resource-property-types"
"Add-VSWAFv2RuleGroupCustomHTTPHeader","resource-property-types"
"Add-VSWAFv2RuleGroupCustomRequestHandling","resource-property-types"
"Add-VSWAFv2RuleGroupCustomResponse","resource-property-types"
"Add-VSWAFv2RuleGroupCustomResponseBody","resource-property-types"
"Add-VSWAFv2RuleGroupFieldToMatch","resource-property-types"
"Add-VSWAFv2RuleGroupForwardedIPConfiguration","resource-property-types"
"Add-VSWAFv2RuleGroupGeoMatchStatement","resource-property-types"
"Add-VSWAFv2RuleGroupHeaderMatchPattern","resource-property-types"
"Add-VSWAFv2RuleGroupHeaders","resource-property-types"
"Add-VSWAFv2RuleGroupImmunityTimeProperty","resource-property-types"
"Add-VSWAFv2RuleGroupIPSetForwardedIPConfiguration","resource-property-types"
"Add-VSWAFv2RuleGroupIPSetReferenceStatement","resource-property-types"
"Add-VSWAFv2RuleGroupJA3Fingerprint","resource-property-types"
"Add-VSWAFv2RuleGroupJA4Fingerprint","resource-property-types"
"Add-VSWAFv2RuleGroupJsonBody","resource-property-types"
"Add-VSWAFv2RuleGroupJsonMatchPattern","resource-property-types"
"Add-VSWAFv2RuleGroupLabel","resource-property-types"
"Add-VSWAFv2RuleGroupLabelMatchStatement","resource-property-types"
"Add-VSWAFv2RuleGroupLabelSummary","resource-property-types"
"Add-VSWAFv2RuleGroupNotStatement","resource-property-types"
"Add-VSWAFv2RuleGroupOrStatement","resource-property-types"
"Add-VSWAFv2RuleGroupRateBasedStatement","resource-property-types"
"Add-VSWAFv2RuleGroupRateBasedStatementCustomKey","resource-property-types"
"Add-VSWAFv2RuleGroupRateLimitCookie","resource-property-types"
"Add-VSWAFv2RuleGroupRateLimitHeader","resource-property-types"
"Add-VSWAFv2RuleGroupRateLimitJA3Fingerprint","resource-property-types"
"Add-VSWAFv2RuleGroupRateLimitJA4Fingerprint","resource-property-types"
"Add-VSWAFv2RuleGroupRateLimitLabelNamespace","resource-property-types"
"Add-VSWAFv2RuleGroupRateLimitQueryArgument","resource-property-types"
"Add-VSWAFv2RuleGroupRateLimitQueryString","resource-property-types"
"Add-VSWAFv2RuleGroupRateLimitUriPath","resource-property-types"
"Add-VSWAFv2RuleGroupRegexMatchStatement","resource-property-types"
"Add-VSWAFv2RuleGroupRegexPatternSetReferenceStatement","resource-property-types"
"Add-VSWAFv2RuleGroupRule","resource-property-types"
"Add-VSWAFv2RuleGroupRuleAction","resource-property-types"
"Add-VSWAFv2RuleGroupSingleHeader","resource-property-types"
"Add-VSWAFv2RuleGroupSingleQueryArgument","resource-property-types"
"Add-VSWAFv2RuleGroupSizeConstraintStatement","resource-property-types"
"Add-VSWAFv2RuleGroupSqliMatchStatement","resource-property-types"
"Add-VSWAFv2RuleGroupStatement","resource-property-types"
"Add-VSWAFv2RuleGroupTextTransformation","resource-property-types"
"Add-VSWAFv2RuleGroupUriFragment","resource-property-types"
"Add-VSWAFv2RuleGroupVisibilityConfig","resource-property-types"
"Add-VSWAFv2RuleGroupXssMatchStatement","resource-property-types"
"Add-VSWAFv2WebACLAllowAction","resource-property-types"
"Add-VSWAFv2WebACLAndStatement","resource-property-types"
"Add-VSWAFv2WebACLApplicationAttribute","resource-property-types"
"Add-VSWAFv2WebACLApplicationConfig","resource-property-types"
"Add-VSWAFv2WebACLAsnMatchStatement","resource-property-types"
"Add-VSWAFv2WebACLAssociationConfig","resource-property-types"
"Add-VSWAFv2WebACLAWSManagedRulesACFPRuleSet","resource-property-types"
"Add-VSWAFv2WebACLAWSManagedRulesAntiDDoSRuleSet","resource-property-types"
"Add-VSWAFv2WebACLAWSManagedRulesATPRuleSet","resource-property-types"
"Add-VSWAFv2WebACLAWSManagedRulesBotControlRuleSet","resource-property-types"
"Add-VSWAFv2WebACLBlockAction","resource-property-types"
"Add-VSWAFv2WebACLBody","resource-property-types"
"Add-VSWAFv2WebACLByteMatchStatement","resource-property-types"
"Add-VSWAFv2WebACLCaptchaAction","resource-property-types"
"Add-VSWAFv2WebACLCaptchaConfig","resource-property-types"
"Add-VSWAFv2WebACLChallengeAction","resource-property-types"
"Add-VSWAFv2WebACLChallengeConfig","resource-property-types"
"Add-VSWAFv2WebACLClientSideAction","resource-property-types"
"Add-VSWAFv2WebACLClientSideActionConfig","resource-property-types"
"Add-VSWAFv2WebACLCookieMatchPattern","resource-property-types"
"Add-VSWAFv2WebACLCookies","resource-property-types"
"Add-VSWAFv2WebACLCountAction","resource-property-types"
"Add-VSWAFv2WebACLCustomHTTPHeader","resource-property-types"
"Add-VSWAFv2WebACLCustomRequestHandling","resource-property-types"
"Add-VSWAFv2WebACLCustomResponse","resource-property-types"
"Add-VSWAFv2WebACLCustomResponseBody","resource-property-types"
"Add-VSWAFv2WebACLDataProtect","resource-property-types"
"Add-VSWAFv2WebACLDataProtectionConfig","resource-property-types"
"Add-VSWAFv2WebACLDefaultAction","resource-property-types"
"Add-VSWAFv2WebACLExcludedRule","resource-property-types"
"Add-VSWAFv2WebACLFieldIdentifier","resource-property-types"
"Add-VSWAFv2WebACLFieldToMatch","resource-property-types"
"Add-VSWAFv2WebACLFieldToProtect","resource-property-types"
"Add-VSWAFv2WebACLForwardedIPConfiguration","resource-property-types"
"Add-VSWAFv2WebACLGeoMatchStatement","resource-property-types"
"Add-VSWAFv2WebACLHeaderMatchPattern","resource-property-types"
"Add-VSWAFv2WebACLHeaders","resource-property-types"
"Add-VSWAFv2WebACLImmunityTimeProperty","resource-property-types"
"Add-VSWAFv2WebACLIPSetForwardedIPConfiguration","resource-property-types"
"Add-VSWAFv2WebACLIPSetReferenceStatement","resource-property-types"
"Add-VSWAFv2WebACLJA3Fingerprint","resource-property-types"
"Add-VSWAFv2WebACLJA4Fingerprint","resource-property-types"
"Add-VSWAFv2WebACLJsonBody","resource-property-types"
"Add-VSWAFv2WebACLJsonMatchPattern","resource-property-types"
"Add-VSWAFv2WebACLLabel","resource-property-types"
"Add-VSWAFv2WebACLLabelMatchStatement","resource-property-types"
"Add-VSWAFv2WebACLManagedRuleGroupConfig","resource-property-types"
"Add-VSWAFv2WebACLManagedRuleGroupStatement","resource-property-types"
"Add-VSWAFv2WebACLNotStatement","resource-property-types"
"Add-VSWAFv2WebACLOnSourceDDoSProtectionConfig","resource-property-types"
"Add-VSWAFv2WebACLOrStatement","resource-property-types"
"Add-VSWAFv2WebACLOverrideAction","resource-property-types"
"Add-VSWAFv2WebACLRateBasedStatement","resource-property-types"
"Add-VSWAFv2WebACLRateBasedStatementCustomKey","resource-property-types"
"Add-VSWAFv2WebACLRateLimitCookie","resource-property-types"
"Add-VSWAFv2WebACLRateLimitHeader","resource-property-types"
"Add-VSWAFv2WebACLRateLimitJA3Fingerprint","resource-property-types"
"Add-VSWAFv2WebACLRateLimitJA4Fingerprint","resource-property-types"
"Add-VSWAFv2WebACLRateLimitLabelNamespace","resource-property-types"
"Add-VSWAFv2WebACLRateLimitQueryArgument","resource-property-types"
"Add-VSWAFv2WebACLRateLimitQueryString","resource-property-types"
"Add-VSWAFv2WebACLRateLimitUriPath","resource-property-types"
"Add-VSWAFv2WebACLRegex","resource-property-types"
"Add-VSWAFv2WebACLRegexMatchStatement","resource-property-types"
"Add-VSWAFv2WebACLRegexPatternSetReferenceStatement","resource-property-types"
"Add-VSWAFv2WebACLRequestBodyAssociatedResourceTypeConfig","resource-property-types"
"Add-VSWAFv2WebACLRequestInspection","resource-property-types"
"Add-VSWAFv2WebACLRequestInspectionACFP","resource-property-types"
"Add-VSWAFv2WebACLResponseInspection","resource-property-types"
"Add-VSWAFv2WebACLResponseInspectionBodyContains","resource-property-types"
"Add-VSWAFv2WebACLResponseInspectionHeader","resource-property-types"
"Add-VSWAFv2WebACLResponseInspectionJson","resource-property-types"
"Add-VSWAFv2WebACLResponseInspectionStatusCode","resource-property-types"
"Add-VSWAFv2WebACLRule","resource-property-types"
"Add-VSWAFv2WebACLRuleAction","resource-property-types"
"Add-VSWAFv2WebACLRuleActionOverride","resource-property-types"
"Add-VSWAFv2WebACLRuleGroupReferenceStatement","resource-property-types"
"Add-VSWAFv2WebACLSingleHeader","resource-property-types"
"Add-VSWAFv2WebACLSingleQueryArgument","resource-property-types"
"Add-VSWAFv2WebACLSizeConstraintStatement","resource-property-types"
"Add-VSWAFv2WebACLSqliMatchStatement","resource-property-types"
"Add-VSWAFv2WebACLStatement","resource-property-types"
"Add-VSWAFv2WebACLTextTransformation","resource-property-types"
"Add-VSWAFv2WebACLUriFragment","resource-property-types"
"Add-VSWAFv2WebACLVisibilityConfig","resource-property-types"
"Add-VSWAFv2WebACLXssMatchStatement","resource-property-types"
"Add-VSWAFWebACLActivatedRule","resource-property-types"
"Add-VSWAFWebACLWafAction","resource-property-types"
"Add-VSWAFXssMatchSetFieldToMatch","resource-property-types"
"Add-VSWAFXssMatchSetXssMatchTuple","resource-property-types"
"Add-VSWisdomAIAgentAIAgentConfiguration","resource-property-types"
"Add-VSWisdomAIAgentAnswerRecommendationAIAgentConfiguration","resource-property-types"
"Add-VSWisdomAIAgentAssociationConfiguration","resource-property-types"
"Add-VSWisdomAIAgentAssociationConfigurationData","resource-property-types"
"Add-VSWisdomAIAgentCaseSummarizationAIAgentConfiguration","resource-property-types"
"Add-VSWisdomAIAgentEmailGenerativeAnswerAIAgentConfiguration","resource-property-types"
"Add-VSWisdomAIAgentEmailOverviewAIAgentConfiguration","resource-property-types"
"Add-VSWisdomAIAgentEmailResponseAIAgentConfiguration","resource-property-types"
"Add-VSWisdomAIAgentKnowledgeBaseAssociationConfigurationData","resource-property-types"
"Add-VSWisdomAIAgentManualSearchAIAgentConfiguration","resource-property-types"
"Add-VSWisdomAIAgentNoteTakingAIAgentConfiguration","resource-property-types"
"Add-VSWisdomAIAgentOrchestrationAIAgentConfiguration","resource-property-types"
"Add-VSWisdomAIAgentOrCondition","resource-property-types"
"Add-VSWisdomAIAgentSelfServiceAIAgentConfiguration","resource-property-types"
"Add-VSWisdomAIAgentTagCondition","resource-property-types"
"Add-VSWisdomAIAgentTagFilter","resource-property-types"
"Add-VSWisdomAIAgentToolConfiguration","resource-property-types"
"Add-VSWisdomAIAgentToolInstruction","resource-property-types"
"Add-VSWisdomAIAgentToolOutputConfiguration","resource-property-types"
"Add-VSWisdomAIAgentToolOutputFilter","resource-property-types"
"Add-VSWisdomAIAgentToolOverrideConstantInputValue","resource-property-types"
"Add-VSWisdomAIAgentToolOverrideInputValue","resource-property-types"
"Add-VSWisdomAIAgentToolOverrideInputValueConfiguration","resource-property-types"
"Add-VSWisdomAIAgentUserInteractionConfiguration","resource-property-types"
"Add-VSWisdomAIGuardrailAIGuardrailContentPolicyConfig","resource-property-types"
"Add-VSWisdomAIGuardrailAIGuardrailContextualGroundingPolicyConfig","resource-property-types"
"Add-VSWisdomAIGuardrailAIGuardrailSensitiveInformationPolicyConfig","resource-property-types"
"Add-VSWisdomAIGuardrailAIGuardrailTopicPolicyConfig","resource-property-types"
"Add-VSWisdomAIGuardrailAIGuardrailWordPolicyConfig","resource-property-types"
"Add-VSWisdomAIGuardrailGuardrailContentFilterConfig","resource-property-types"
"Add-VSWisdomAIGuardrailGuardrailContextualGroundingFilterConfig","resource-property-types"
"Add-VSWisdomAIGuardrailGuardrailManagedWordsConfig","resource-property-types"
"Add-VSWisdomAIGuardrailGuardrailPiiEntityConfig","resource-property-types"
"Add-VSWisdomAIGuardrailGuardrailRegexConfig","resource-property-types"
"Add-VSWisdomAIGuardrailGuardrailTopicConfig","resource-property-types"
"Add-VSWisdomAIGuardrailGuardrailWordConfig","resource-property-types"
"Add-VSWisdomAIPromptAIPromptTemplateConfiguration","resource-property-types"
"Add-VSWisdomAIPromptTextFullAIPromptEditTemplateConfiguration","resource-property-types"
"Add-VSWisdomAssistantAssociationAssociationData","resource-property-types"
"Add-VSWisdomAssistantAssociationExternalBedrockKnowledgeBaseConfig","resource-property-types"
"Add-VSWisdomAssistantServerSideEncryptionConfiguration","resource-property-types"
"Add-VSWisdomKnowledgeBaseAppIntegrationsConfiguration","resource-property-types"
"Add-VSWisdomKnowledgeBaseBedrockFoundationModelConfiguration","resource-property-types"
"Add-VSWisdomKnowledgeBaseChunkingConfiguration","resource-property-types"
"Add-VSWisdomKnowledgeBaseCrawlerLimits","resource-property-types"
"Add-VSWisdomKnowledgeBaseFixedSizeChunkingConfiguration","resource-property-types"
"Add-VSWisdomKnowledgeBaseHierarchicalChunkingConfiguration","resource-property-types"
"Add-VSWisdomKnowledgeBaseHierarchicalChunkingLevelConfiguration","resource-property-types"
"Add-VSWisdomKnowledgeBaseManagedSourceConfiguration","resource-property-types"
"Add-VSWisdomKnowledgeBaseParsingConfiguration","resource-property-types"
"Add-VSWisdomKnowledgeBaseParsingPrompt","resource-property-types"
"Add-VSWisdomKnowledgeBaseRenderingConfiguration","resource-property-types"
"Add-VSWisdomKnowledgeBaseSeedUrl","resource-property-types"
"Add-VSWisdomKnowledgeBaseSemanticChunkingConfiguration","resource-property-types"
"Add-VSWisdomKnowledgeBaseServerSideEncryptionConfiguration","resource-property-types"
"Add-VSWisdomKnowledgeBaseSourceConfiguration","resource-property-types"
"Add-VSWisdomKnowledgeBaseUrlConfiguration","resource-property-types"
"Add-VSWisdomKnowledgeBaseVectorIngestionConfiguration","resource-property-types"
"Add-VSWisdomKnowledgeBaseWebCrawlerConfiguration","resource-property-types"
"Add-VSWisdomMessageTemplateAgentAttributes","resource-property-types"
"Add-VSWisdomMessageTemplateContent","resource-property-types"
"Add-VSWisdomMessageTemplateCustomerProfileAttributes","resource-property-types"
"Add-VSWisdomMessageTemplateEmailMessageTemplateContent","resource-property-types"
"Add-VSWisdomMessageTemplateEmailMessageTemplateContentBody","resource-property-types"
"Add-VSWisdomMessageTemplateEmailMessageTemplateHeader","resource-property-types"
"Add-VSWisdomMessageTemplateGroupingConfiguration","resource-property-types"
"Add-VSWisdomMessageTemplateMessageTemplateAttachment","resource-property-types"
"Add-VSWisdomMessageTemplateMessageTemplateAttributes","resource-property-types"
"Add-VSWisdomMessageTemplateMessageTemplateBodyContentProvider","resource-property-types"
"Add-VSWisdomMessageTemplateSmsMessageTemplateContent","resource-property-types"
"Add-VSWisdomMessageTemplateSmsMessageTemplateContentBody","resource-property-types"
"Add-VSWisdomMessageTemplateSystemAttributes","resource-property-types"
"Add-VSWisdomMessageTemplateSystemEndpointAttributes","resource-property-types"
"Add-VSWisdomQuickResponseGroupingConfiguration","resource-property-types"
"Add-VSWisdomQuickResponseQuickResponseContentProvider","resource-property-types"
"Add-VSWisdomQuickResponseQuickResponseContents","resource-property-types"
"Add-VSWorkSpacesConnectionAliasConnectionAliasAssociation","resource-property-types"
"Add-VSWorkspacesInstancesVolumeTagSpecification","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstanceBlockDeviceMapping","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstanceCapacityReservationSpecification","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstanceCapacityReservationTarget","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstanceCpuOptionsRequest","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstanceCreditSpecificationRequest","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstanceEbsBlockDevice","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstanceEC2ManagedInstance","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstanceEnclaveOptionsRequest","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstanceHibernationOptionsRequest","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstanceIamInstanceProfileSpecification","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstanceInstanceMaintenanceOptionsRequest","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstanceInstanceMarketOptionsRequest","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstanceInstanceMetadataOptionsRequest","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstanceInstanceNetworkInterfaceSpecification","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstanceInstanceNetworkPerformanceOptionsRequest","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstanceLicenseConfigurationRequest","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstanceManagedInstance","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstancePlacement","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstancePrivateDnsNameOptionsRequest","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstanceRunInstancesMonitoringEnabled","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstanceSpotMarketOptions","resource-property-types"
"Add-VSWorkspacesInstancesWorkspaceInstanceTagSpecification","resource-property-types"
"Add-VSWorkSpacesThinClientEnvironmentMaintenanceWindow","resource-property-types"
"Add-VSWorkSpacesWebBrowserSettingsWebContentFilteringPolicy","resource-property-types"
"Add-VSWorkSpacesWebDataProtectionSettingsCustomPattern","resource-property-types"
"Add-VSWorkSpacesWebDataProtectionSettingsInlineRedactionConfiguration","resource-property-types"
"Add-VSWorkSpacesWebDataProtectionSettingsInlineRedactionPattern","resource-property-types"
"Add-VSWorkSpacesWebDataProtectionSettingsRedactionPlaceHolder","resource-property-types"
"Add-VSWorkSpacesWebIpAccessSettingsIpRule","resource-property-types"
"Add-VSWorkSpacesWebSessionLoggerEventFilter","resource-property-types"
"Add-VSWorkSpacesWebSessionLoggerLogConfiguration","resource-property-types"
"Add-VSWorkSpacesWebSessionLoggerS3LogConfiguration","resource-property-types"
"Add-VSWorkSpacesWebUserSettingsBrandingConfiguration","resource-property-types"
"Add-VSWorkSpacesWebUserSettingsCookieSpecification","resource-property-types"
"Add-VSWorkSpacesWebUserSettingsCookieSynchronizationConfiguration","resource-property-types"
"Add-VSWorkSpacesWebUserSettingsImageMetadata","resource-property-types"
"Add-VSWorkSpacesWebUserSettingsLocalizedBrandingStrings","resource-property-types"
"Add-VSWorkSpacesWebUserSettingsToolbarConfiguration","resource-property-types"
"Add-VSWorkSpacesWorkspacesPoolApplicationSettings","resource-property-types"
"Add-VSWorkSpacesWorkspacesPoolCapacity","resource-property-types"
"Add-VSWorkSpacesWorkspacesPoolTimeoutSettings","resource-property-types"
"Add-VSWorkSpacesWorkspaceWorkspaceProperties","resource-property-types"
"Add-VSXRayGroupInsightsConfiguration","resource-property-types"
"Add-VSXRaySamplingRuleSamplingRule","resource-property-types"
"New-VSAccessAnalyzerAnalyzer","resource-types"
"New-VSACMPCACertificate","resource-types"
"New-VSACMPCACertificateAuthority","resource-types"
"New-VSACMPCACertificateAuthorityActivation","resource-types"
"New-VSACMPCAPermission","resource-types"
"New-VSAIOpsInvestigationGroup","resource-types"
"New-VSAlexaASKSkill","resource-types"
"New-VSAmazonMQBroker","resource-types"
"New-VSAmazonMQConfiguration","resource-types"
"New-VSAmazonMQConfigurationAssociation","resource-types"
"New-VSAmplifyApp","resource-types"
"New-VSAmplifyBranch","resource-types"
"New-VSAmplifyDomain","resource-types"
"New-VSAmplifyUIBuilderComponent","resource-types"
"New-VSAmplifyUIBuilderForm","resource-types"
"New-VSAmplifyUIBuilderTheme","resource-types"
"New-VSApiGatewayAccount","resource-types"
"New-VSApiGatewayApiKey","resource-types"
"New-VSApiGatewayAuthorizer","resource-types"
"New-VSApiGatewayBasePathMapping","resource-types"
"New-VSApiGatewayBasePathMappingV2","resource-types"
"New-VSApiGatewayClientCertificate","resource-types"
"New-VSApiGatewayDeployment","resource-types"
"New-VSApiGatewayDocumentationPart","resource-types"
"New-VSApiGatewayDocumentationVersion","resource-types"
"New-VSApiGatewayDomainName","resource-types"
"New-VSApiGatewayDomainNameAccessAssociation","resource-types"
"New-VSApiGatewayDomainNameV2","resource-types"
"New-VSApiGatewayGatewayResponse","resource-types"
"New-VSApiGatewayMethod","resource-types"
"New-VSApiGatewayModel","resource-types"
"New-VSApiGatewayRequestValidator","resource-types"
"New-VSApiGatewayResource","resource-types"
"New-VSApiGatewayRestApi","resource-types"
"New-VSApiGatewayStage","resource-types"
"New-VSApiGatewayUsagePlan","resource-types"
"New-VSApiGatewayUsagePlanKey","resource-types"
"New-VSApiGatewayV2Api","resource-types"
"New-VSApiGatewayV2ApiGatewayManagedOverrides","resource-types"
"New-VSApiGatewayV2ApiMapping","resource-types"
"New-VSApiGatewayV2Authorizer","resource-types"
"New-VSApiGatewayV2Deployment","resource-types"
"New-VSApiGatewayV2DomainName","resource-types"
"New-VSApiGatewayV2Integration","resource-types"
"New-VSApiGatewayV2IntegrationResponse","resource-types"
"New-VSApiGatewayV2Model","resource-types"
"New-VSApiGatewayV2Route","resource-types"
"New-VSApiGatewayV2RouteResponse","resource-types"
"New-VSApiGatewayV2RoutingRule","resource-types"
"New-VSApiGatewayV2Stage","resource-types"
"New-VSApiGatewayV2VpcLink","resource-types"
"New-VSApiGatewayVpcLink","resource-types"
"New-VSAppConfigApplication","resource-types"
"New-VSAppConfigConfigurationProfile","resource-types"
"New-VSAppConfigDeployment","resource-types"
"New-VSAppConfigDeploymentStrategy","resource-types"
"New-VSAppConfigEnvironment","resource-types"
"New-VSAppConfigExtension","resource-types"
"New-VSAppConfigExtensionAssociation","resource-types"
"New-VSAppConfigHostedConfigurationVersion","resource-types"
"New-VSAppFlowConnector","resource-types"
"New-VSAppFlowConnectorProfile","resource-types"
"New-VSAppFlowFlow","resource-types"
"New-VSAppIntegrationsApplication","resource-types"
"New-VSAppIntegrationsDataIntegration","resource-types"
"New-VSAppIntegrationsEventIntegration","resource-types"
"New-VSApplicationAutoScalingScalableTarget","resource-types"
"New-VSApplicationAutoScalingScalingPolicy","resource-types"
"New-VSApplicationInsightsApplication","resource-types"
"New-VSApplicationSignalsDiscovery","resource-types"
"New-VSApplicationSignalsGroupingConfiguration","resource-types"
"New-VSApplicationSignalsServiceLevelObjective","resource-types"
"New-VSAppMeshGatewayRoute","resource-types"
"New-VSAppMeshMesh","resource-types"
"New-VSAppMeshRoute","resource-types"
"New-VSAppMeshVirtualGateway","resource-types"
"New-VSAppMeshVirtualNode","resource-types"
"New-VSAppMeshVirtualRouter","resource-types"
"New-VSAppMeshVirtualService","resource-types"
"New-VSAppRunnerAutoScalingConfiguration","resource-types"
"New-VSAppRunnerObservabilityConfiguration","resource-types"
"New-VSAppRunnerService","resource-types"
"New-VSAppRunnerVpcConnector","resource-types"
"New-VSAppRunnerVpcIngressConnection","resource-types"
"New-VSAppStreamAppBlock","resource-types"
"New-VSAppStreamAppBlockBuilder","resource-types"
"New-VSAppStreamApplication","resource-types"
"New-VSAppStreamApplicationEntitlementAssociation","resource-types"
"New-VSAppStreamApplicationFleetAssociation","resource-types"
"New-VSAppStreamDirectoryConfig","resource-types"
"New-VSAppStreamEntitlement","resource-types"
"New-VSAppStreamFleet","resource-types"
"New-VSAppStreamImageBuilder","resource-types"
"New-VSAppStreamStack","resource-types"
"New-VSAppStreamStackFleetAssociation","resource-types"
"New-VSAppStreamStackUserAssociation","resource-types"
"New-VSAppStreamUser","resource-types"
"New-VSAppSyncApi","resource-types"
"New-VSAppSyncApiCache","resource-types"
"New-VSAppSyncApiKey","resource-types"
"New-VSAppSyncChannelNamespace","resource-types"
"New-VSAppSyncDataSource","resource-types"
"New-VSAppSyncDomainName","resource-types"
"New-VSAppSyncDomainNameApiAssociation","resource-types"
"New-VSAppSyncFunctionConfiguration","resource-types"
"New-VSAppSyncGraphQLApi","resource-types"
"New-VSAppSyncGraphQLSchema","resource-types"
"New-VSAppSyncResolver","resource-types"
"New-VSAppSyncSourceApiAssociation","resource-types"
"New-VSAppTestTestCase","resource-types"
"New-VSAPSAnomalyDetector","resource-types"
"New-VSAPSResourcePolicy","resource-types"
"New-VSAPSRuleGroupsNamespace","resource-types"
"New-VSAPSScraper","resource-types"
"New-VSAPSWorkspace","resource-types"
"New-VSARCRegionSwitchPlan","resource-types"
"New-VSARCZonalShiftAutoshiftObserverNotificationStatus","resource-types"
"New-VSARCZonalShiftZonalAutoshiftConfiguration","resource-types"
"New-VSAthenaCapacityReservation","resource-types"
"New-VSAthenaDataCatalog","resource-types"
"New-VSAthenaNamedQuery","resource-types"
"New-VSAthenaPreparedStatement","resource-types"
"New-VSAthenaWorkGroup","resource-types"
"New-VSAuditManagerAssessment","resource-types"
"New-VSAutoScalingAutoScalingGroup","resource-types"
